tweet_id,tweet_image_url,date,time,favorite_count,retweet_count,text,name,dog_type,dog_prediction,tweet_prediction,prediction_confidence,rating_numerator,rating_denominator,expanded_urls
780931614150983680,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,2016-09-28,00:46:20,24192,8536,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,None,puppo,False,padlock,73.16,13.0,13.0,https://twitter.com/dog_rates/status/780931614150983680/photo/1
780858289093574656,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,2016-09-27,19:54:58,8033,2328,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",Dash,,True,chesapeake_bay_retriever,48.86,10.0,10.0,https://twitter.com/dog_rates/status/780858289093574656/photo/1
780800785462489090,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2016-09-27,16:06:28,6141,1505,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,Koda,,True,siberian_husky,95.2,11.0,11.0,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1"
780601303617732608,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,2016-09-27,02:53:48,13525,3839,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,Hercules,,True,saint_bernard,99.51,12.0,12.0,https://twitter.com/dog_rates/status/780601303617732608/photo/1
780543529827336192,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,2016-09-26,23:04:13,7040,2032,Here's a perturbed super floof. 12/10 would snug so damn well,None,,True,golden_retriever,62.83,12.0,12.0,https://twitter.com/dog_rates/status/780543529827336192/photo/1
780459368902959104,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,2016-09-26,17:29:48,5892,1224,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",Bear,,True,great_dane,38.25,11.0,11.0,https://twitter.com/dog_rates/status/780459368902959104/photo/1
780192070812196864,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,2016-09-25,23:47:39,9712,2589,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,None,,True,vizsla,14.4,11.0,11.0,https://twitter.com/dog_rates/status/780192070812196864/photo/1
779834332596887552,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,2016-09-25,00:06:08,21252,8237,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,Scout,,True,golden_retriever,99.38,11.0,11.0,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1"
779377524342161408,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,2016-09-23,17:50:56,9831,3613,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,None,,False,sundial,17.09,12.0,12.0,https://twitter.com/dog_rates/status/779377524342161408/video/1
779123168116150273,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,2016-09-23,01:00:13,13206,4207,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie,Reggie,,True,toy_poodle,43.11,12.0,12.0,https://twitter.com/dog_rates/status/779123168116150273/photo/1
779056095788752897,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,2016-09-22,20:33:42,16500,5247,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare,None,,True,chihuahua,72.12,13.0,13.0,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1"
778990705243029504,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2016-09-22,16:13:51,22342,8437,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af,Jay,,True,cocker_spaniel,71.54,11.0,11.0,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1"
778748913645780993,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,2016-09-22,00:13:04,7717,1562,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly",Mya,,True,staffordshire_bullterrier,35.14,11.0,11.0,https://twitter.com/dog_rates/status/778748913645780993/photo/1
778650543019483137,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,2016-09-21,17:42:10,6430,1729,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10",Strider,,True,german_shepherd,51.57,10.0,10.0,"https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1"
778624900596654080,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2016-09-21,16:00:17,5177,1176,This is Penny. She's a sailor pup. 11/10 would take to the open seas with,Penny,,True,airedale,78.61,11.0,11.0,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1"
778408200802557953,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,2016-09-21,01:39:11,15135,5023,RIP Loki. Thank you for the good times. You will be missed by many. 14/10,None,,True,pembroke,84.84,14.0,14.0,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1"
778383385161035776,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,2016-09-21,00:00:35,6515,1271,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet,Nala,,True,collie,34.53,13.0,13.0,https://twitter.com/dog_rates/status/778383385161035776/photo/1
778286810187399168,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,2016-09-20,17:36:50,11576,3836,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort,Stanley,,True,boston_bull,32.21,11.0,11.0,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1"
778039087836069888,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2016-09-20,01:12:28,9417,3065,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff,None,pupper,True,german_shepherd,71.78,12.0,12.0,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1"
778027034220126208,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,2016-09-20,00:24:34,7320,1885,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back,Sophie,,True,clumber,94.67,27.0,27.0,https://twitter.com/dog_rates/status/778027034220126208/photo/1
777885040357281792,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,2016-09-19,15:00:20,7078,1893,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in,Wesley,,True,afghan_hound,12.35,3.0,3.0,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1"
777684233540206592,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,2016-09-19,01:42:24,12518,3403,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing",None,,True,cocker_spaniel,25.34,12.0,12.0,https://twitter.com/dog_rates/status/777684233540206592/photo/1
777621514455814149,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,2016-09-18,21:33:11,9742,2910,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely,Derek,,True,chow,99.98,12.0,12.0,https://twitter.com/dog_rates/status/777621514455814149/photo/1
777189768882946048,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2016-09-17,16:57:35,15921,4999,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free,Jeffrey,,True,chihuahua,98.84,12.0,12.0,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1"
776813020089548800,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,2016-09-16,16:00:31,5444,1405,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail,Solomon,,True,toy_poodle,51.66,12.0,12.0,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1"
776477788987613185,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,2016-09-15,17:48:25,9858,3249,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper,Huck,,True,labrador_retriever,88.48,11.0,11.0,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1"
776218204058357768,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,2016-09-15,00:36:55,33345,18497,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath,None,,True,samoyed,94.03,13.0,13.0,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1"
776201521193218049,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,2016-09-14,23:30:38,10681,2919,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af,O,,True,rottweiler,50.22,10.0,10.0,https://twitter.com/dog_rates/status/776201521193218049/photo/1
776113305656188928,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,2016-09-14,17:40:06,13102,5068,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper,Sampson,,False,mousetrap,77.75,11.0,11.0,https://twitter.com/dog_rates/status/776113305656188928/photo/1
776088319444877312,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,2016-09-14,16:00:49,2045,179,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness,None,,False,web_site,99.99,10.0,10.0,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1"
775842724423557120,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2016-09-13,23:44:54,13022,3116,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af,Blue,,True,chow,52.0,12.0,12.0,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1"
775733305207554048,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,2016-09-13,16:30:07,15413,4627,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well,Anakin,doggo,False,long-horned_beetle,61.39,11.0,11.0,https://twitter.com/dog_rates/status/775733305207554048/photo/1
775729183532220416,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,2016-09-13,16:13:44,14361,5302,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10,None,,False,web_site,98.94,13.0,13.0,https://twitter.com/dog_rates/status/775729183532220416/photo/1
775364825476165632,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,2016-09-12,16:05:54,8295,3472,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10,Finley,doggo,True,beagle,57.12,11.0,11.0,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1"
775085132600442880,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,2016-09-11,21:34:30,17281,5488,This is Tucker. He would like a hug. 13/10 someone hug him,Tucker,,True,chow,31.66,13.0,13.0,https://twitter.com/dog_rates/status/775085132600442880/photo/1
774757898236878852,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,2016-09-10,23:54:11,9462,2035,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley,Finley,,True,toy_poodle,71.99,12.0,12.0,https://twitter.com/dog_rates/status/774757898236878852/photo/1
774639387460112384,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,2016-09-10,16:03:16,7508,2013,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him,Sprinkles,,True,walker_hound,62.76,10.0,10.0,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1"
774314403806253056,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,2016-09-09,18:31:54,24167,6478,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS,None,,True,eskimo_dog,59.6,14.0,14.0,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1"
773985732834758656,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,2016-09-08,20:45:53,11925,4492,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort,Winnie,pupper,False,giant_panda,45.11,11.0,11.0,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1"
773922284943896577,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,2016-09-08,16:33:46,7110,1999,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular",Heinrich,,True,pomeranian,55.43,12.0,12.0,https://twitter.com/dog_rates/status/773922284943896577/photo/1
773704687002451968,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2016-09-08,02:09:06,7317,1891,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever,Loki,,True,silky_terrier,32.43,12.0,12.0,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1"
773670353721753600,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,2016-09-07,23:52:41,5935,1501,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise,Shakespeare,,True,old_english_sheepdog,96.93,10.0,10.0,https://twitter.com/dog_rates/status/773670353721753600/photo/1
773547596996571136,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,2016-09-07,15:44:53,24553,7126,This is Chelsea. She forgot how to dog. 11/10 get it together pupper,Chelsea,,True,norwegian_elkhound,37.22,11.0,11.0,https://twitter.com/dog_rates/status/773547596996571136/photo/1
773308824254029826,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,2016-09-06,23:56:05,25846,8640,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to,Bungalo,,False,shopping_cart,57.23,12.0,12.0,https://twitter.com/dog_rates/status/773308824254029826/photo/1
773247561583001600,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,2016-09-06,19:52:39,10414,3699,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af,Chip,,False,seat_belt,71.36,10.0,10.0,https://twitter.com/dog_rates/status/773247561583001600/photo/1
773191612633579521,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,2016-09-06,16:10:20,11117,4736,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment,Grey,,True,blenheim_spaniel,42.78,12.0,12.0,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1"
772877495989305348,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,2016-09-05,19:22:09,9555,4501,You need to watch these two doggos argue through a cat door. Both 11/10,None,,False,tabby,21.83,11.0,11.0,https://twitter.com/dog_rates/status/772877495989305348/video/1
772826264096874500,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,2016-09-05,15:58:34,8842,2669,Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright & licked position 11/10,Roosevelt,,True,basset,91.54,11.0,11.0,https://twitter.com/dog_rates/status/772826264096874500/photo/1
772581559778025472,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,2016-09-04,23:46:12,7192,1968,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10,a,,True,newfoundland,57.43,10.0,10.0,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1"
